tps,nr_payments,latency_sec
30.181109616165266,1000,2.923936417333
33.439519608262586,2000,2.8498855855970002
33.78688093812639,3000,2.778462961142
34.334624808683365,4000,2.711647874027
25.035576030467016,5000,3.939401127676
33.43841807967901,6000,2.84028202208
32.08686770806832,7000,2.9525538349700002
28.800208096571765,8000,3.211363236058
30.483108149480586,9000,2.8570685395810003
30.75419409745363,10000,2.7408296879210003
34.57783352531973,11000,2.4099944795840003
31.398840810147167,12000,2.701439584604
32.879136098689436,13000,2.5416086689959996
36.044888700967356,14000,2.319419642525
31.564352812418385,15000,2.676294022959
26.952745961385748,16000,3.109146085067
35.82906101587512,17000,2.360991568849
25.88298877628413,18000,3.218127272417
33.144758403587446,19000,2.546942869208
30.89395559771706,20000,2.722610687579
29.445998488620056,21000,2.843017218726
27.91189920468178,22000,2.994246336776
31.387213570871154,23000,2.653650405842
34.24873209655154,24000,2.506379410816
26.756145289804003,25000,3.135175984655
33.83492405869937,26000,2.500919480005
25.120495126028064,27000,3.341333388583
31.075794753320885,28000,2.673213466885
31.570323051042934,29000,2.6344819175870002
32.18247022006326,30000,2.6334628667930002
27.928510429548727,31000,3.003991250104
32.639494066973576,32000,2.545019095309
29.833230257459327,33000,2.797150502517
31.513262723478825,34000,2.746092228911
30.354509251136196,35000,2.7186358637429997
29.465562837781714,36000,2.884370205786
30.270482100158773,37000,2.6518842982370003
32.330401354994486,38000,2.707444514388
31.723144405732732,39000,2.677849928091
29.671791640196524,40000,2.828455914607
32.16361976314893,41000,2.595249432157
31.736809630641186,42000,2.654294887717
37.7538820815567,43000,2.23177819095
26.13476221173242,44000,3.2214920862130003
28.400811268185528,45000,2.920875736231
29.722565647677012,46000,2.7960032498669998
25.87608447274232,47000,3.277937321321
30.124852626434404,48000,2.798967221793
35.91455598484287,49000,2.365081142487
31.91873290102686,50000,2.609895240884
28.485387383716148,51000,2.938321622793
31.017668043125482,52000,2.7057898530799998
34.82281568671016,53000,2.430423822932
31.494837132715748,54000,2.6620838314679998
30.953817328087577,55000,2.7278319434119997
29.686773240284428,56000,2.7502417179089997
27.635495808114005,57000,3.118747617806
28.58603894984094,58000,2.8355399009799998
31.273922602034254,59000,2.748958468003
30.785725284369832,60000,2.712923190312
27.009345763233327,61000,3.051704552281
33.41143845894028,62000,2.626530892278
28.57007439153309,63000,2.928676176129
23.81685841975522,64000,3.468578409241
30.069706640423433,65000,2.8599098211619998
30.147277882539523,66000,2.721194555124
27.280113590898956,67000,3.135381643767
32.791788354731985,68000,2.509382501046
30.536261679117395,69000,2.797121304561
32.020638592645106,70000,2.598770219698
32.7072394289445,71000,2.588877392773
34.3885785471023,72000,2.446045929281
32.34375820589447,73000,2.6084548181670004
25.683953928065087,74000,3.2324047333909998
30.999422463337833,75000,2.715944738219
30.7208706939254,76000,2.7729865594490004
28.43070009238739,77000,2.917030979517
24.96800621717597,78000,3.396752921193
25.61992682852464,79000,3.246053523855
29.12033414022576,80000,2.796285948486
21.231664464241074,81000,4.065824799433
21.29781144581322,82000,3.887187145241
32.14146223473408,83000,2.678251149399
27.21870817476505,84000,3.067998355173
26.403815377070988,85000,3.0559237062060003
28.926752988143086,86000,3.0460333219280002
30.33528691671018,87000,2.793503303204
26.27755509785906,88000,3.150880061749
26.68629220432055,89000,3.150202847263
30.528412202726003,90000,2.715005799605
34.775559365600074,91000,2.455223830928
27.53159751566501,92000,3.030063824948
27.820448037553586,93000,3.029521129147
27.21886361286279,94000,3.107397763388
30.671898671494525,95000,2.663867605944
27.655815119165027,96000,3.1142878555060003
27.569868340023163,97000,2.9006263786449997
20.164896611064368,98000,4.2700622275599995
31.05436228734568,99000,2.7162838468859998
30.65461478124093,100000,2.720502740092
26.151832372670455,101000,3.2203291512159997
30.56522680255031,102000,2.749676003829
33.02795010837821,103000,2.5835254361000004
25.247560043777153,104000,3.281034215077
31.803895870287608,105000,2.661343009149
29.8195570326094,106000,2.830092181955
26.812180749487005,107000,3.164955371093
31.868959674760607,108000,2.645222711837
27.444797729939083,109000,2.9840016807920002
31.551598770743198,110000,2.681442088541
31.046736071047192,111000,2.7266788312359997
31.228234683565542,112000,2.6226839602139997
29.034334751678063,113000,2.986576253465
31.53582316727046,114000,2.6466002566060003
30.68383132218892,115000,2.7421501331109996
30.205461825713407,116000,2.7648214805470004
31.384690813712172,117000,2.650612755219
35.43827386774819,118000,2.412150758711
31.38623518956499,119000,2.67135484786
30.129090310661603,120000,2.8088395291789996
31.298298279038065,121000,2.679773261307
32.540955412340104,122000,2.570768502056
